0 312 0 
0 281 0 
0 301 0 
0 325 0 
0 322 0 
0 347 0 
0 325 0 
0 327 0 
0 311 8 
0 284 0 
0 322 6 
0 307 0 
0 317 0 
0 323 0 
0 313 0 
0 353 27 
0 326 0 
0 287 0 
0 323 0 
0 322 0 
0 295 0 
0 355 0 
0 349 3 
0 318 0 
0 271 0 
0 338 0 
0 334 2 
0 312 0 
0 297 0 
0 287 0 
0 271 0 
0 323 0 
0 294 0 
0 344 0 
0 303 5 
0 311 0 
0 326 0 
0 276 0 
0 315 0 
0 323 0 
0 304 0 
0 299 0 
0 324 0 
0 267 0 
0 322 0 
0 281 0 
0 291 0 
0 324 20 
0 261 12 
0 288 0 
0 308 0 
0 303 0 
0 307 0 
0 332 0 
0 275 0 
0 335 0 
0 328 0 
0 340 0 
0 318 0 
0 344 0 
0 306 0 
0 321 0 
0 333 0 
0 340 8 
0 288 0 
0 291 0 
0 304 0 
0 329 0 
0 325 2 
0 341 0 
0 329 0 
0 309 0 
0 306 0 
0 345 0 
0 316 0 
0 279 0 
0 289 0 
0 278 0 
0 358 0 
0 272 0 
0 296 0 
0 259 0 
0 346 0 
0 278 0 
0 296 1 
0 340 0 
0 279 0 
0 300 0 
0 315 0 
0 303 0 
0 329 3 
0 307 0 
0 323 0 
0 337 0 
0 344 0 
0 260 0 
0 278 0 
0 232 9 
0 357 0 
0 309 0 
0 309 0 
0 312 0 
0 338 0 
0 273 0 
0 301 0 
0 318 0 
0 300 2 
0 309 0 
0 326 0 
0 312 0 
0 254 0 
0 327 0 
0 347 2 
0 301 0 
0 311 33 
0 272 0 
0 307 0 
0 360 0 
0 283 2 
0 296 0 
0 346 0 
0 290 0 
0 311 0 
0 321 10 
0 302 0 
0 335 0 
0 375 0 
0 321 0 
0 295 0 
0 290 0 
0 355 0 
0 343 0 
0 335 0 
0 359 0 
0 316 0 
0 331 1 
0 281 0 
0 335 0 
0 308 0 
0 316 0 
0 313 0 
0 351 0 
0 326 0 
0 304 0 
0 301 0 
0 362 0 
0 336 0 
0 280 0 
0 302 0 
0 325 0 
0 292 0 
0 293 0 
0 312 2 
0 293 0 
0 306 0 
0 319 0 
0 319 0 
0 287 0 
0 286 0 
0 300 0 
0 366 0 
0 262 0 
0 264 0 
0 283 0 
0 344 0 
0 303 0 
0 347 0 
0 294 0 
0 310 0 
0 320 0 
0 314 2 
0 353 0 
0 319 0 
0 298 6 
0 288 0 
0 301 0 
0 292 0 
0 308 3 
0 307 0 
0 220 0 
0 303 0 
0 309 4 
0 321 0 
0 318 0 
0 332 0 
0 341 0 
0 325 0 
0 330 2 
0 336 0 
0 302 0 
0 303 0 
0 312 0 
0 325 0 
0 272 0 
0 344 0 
0 294 0 
0 310 0 
0 318 0 
0 271 0 
0 276 0 
0 260 0 
0 298 0 
0 325 0 
0 300 0 
0 266 0 
0 286 1 
0 298 0 
0 328 0 
0 313 0 
0 300 0 
0 315 0 
0 305 0 
0 350 0 
0 290 0 
0 265 9 
0 350 0 
0 282 0 
0 272 0 
0 257 0 
0 334 0 
0 372 0 
0 284 0 
0 298 0 
0 308 0 
0 313 0 
0 333 0 
0 335 0 
0 287 3 
0 272 0 
0 305 0 
0 321 0 
0 368 3 
0 319 0 
0 270 4 
0 303 20 
0 337 0 
0 321 0 
0 321 0 
0 270 0 
0 261 0 
0 294 4 
0 285 0 
0 342 0 
0 337 0 
0 295 0 
0 361 0 
0 330 0 
0 286 0 
0 335 3 
0 291 0 
0 346 0 
0 333 0 
0 328 0 
0 348 0 
0 322 0 
0 300 0 
0 306 0 
0 323 0 
0 313 0 
0 287 0 
0 340 0 
0 301 0 
0 327 0 
0 313 0 
0 321 0 
0 311 0 
0 325 0 
0 310 0 
0 312 0 
0 332 0 
0 291 8 
0 293 0 
0 317 0 
0 349 0 
0 306 0 
0 234 0 
0 318 0 
0 339 0 
0 340 0 
0 266 0 
0 308 0 
0 300 0 
0 317 0 
0 319 0 
0 347 0 
0 253 0 
0 307 0 
0 266 0 
0 303 0 
0 357 0 
0 318 0 
0 252 0 
0 307 0 
0 307 0 
0 316 3 
0 269 0 
0 299 0 
0 301 0 
0 282 0 
0 326 0 
0 307 0 
0 266 0 
0 302 10 
0 281 0 
0 306 0 
0 302 0 
0 333 0 
0 368 0 
0 333 0 
0 325 0 
0 277 0 
0 305 0 
0 292 0 
0 305 0 
0 318 0 
0 292 0 
0 322 0 
0 327 0 
0 326 0 
0 334 0 
0 297 0 
0 332 0 
0 344 0 
0 281 0 
0 340 0 
0 315 0 
0 329 0 
0 340 0 
0 312 0 
0 262 0 
0 304 0 
0 319 0 
0 306 0 
0 292 0 
0 300 0 
0 325 0 
0 313 0 
0 273 0 
0 302 0 
0 303 11 
0 261 0 
0 306 0 
0 359 0 
0 309 0 
0 313 12 
0 233 18 
0 301 3 
0 293 0 
0 312 0 
0 354 0 
0 317 0 
0 322 3 
0 326 0 
0 306 8 
0 258 3 
0 305 0 
0 332 0 
0 332 0 
0 316 0 
0 355 0 
0 326 3 
0 285 4 
0 289 0 
0 325 0 
0 318 0 
0 342 0 
0 312 0 
0 315 4 
0 313 0 
0 253 0 
0 332 0 
0 330 0 
0 319 0 
0 340 0 
0 327 1 
0 323 14 
0 340 0 
0 291 0 
0 276 0 
0 329 0 
0 331 0 
0 296 0 
0 350 0 
0 284 0 
0 325 0 
0 365 0 
0 318 0 
0 305 0 
0 315 1 
0 325 0 
0 337 0 
0 326 0 
0 290 0 
0 291 2 
0 327 0 
0 258 0 
0 323 0 
0 320 0 
0 317 0 
0 310 1 
0 325 0 
0 356 0 
0 300 0 
0 316 0 
0 303 0 
0 259 0 
0 350 0 
0 345 0 
0 332 0 
0 281 0 
0 323 0 
0 299 0 
0 281 0 
0 340 0 
0 299 0 
0 299 0 
0 286 27 
0 293 0 
0 356 0 
0 308 0 
0 271 0 
0 317 0 
0 318 0 
0 297 0 
0 326 7 
0 321 0 
0 291 0 
0 303 0 
0 321 0 
0 308 0 
0 218 12 
0 294 0 
0 293 0 
0 297 0 
0 281 0 
0 331 0 
0 326 0 
0 312 0 
0 325 0 
0 311 0 
0 326 0 
0 353 0 
0 305 0 
0 350 0 
0 322 0 
0 301 0 
0 277 0 
0 308 0 
0 337 0 
0 324 0 
0 356 0 
0 306 0 
0 310 3 
0 330 10 
0 348 0 
0 334 0 
0 302 0 
0 319 0 
0 323 0 
0 331 0 
0 328 0 
0 308 0 
0 297 0 
0 327 0 
0 312 0 
0 343 0 
0 332 12 
0 324 0 
0 325 5 
0 296 0 
0 336 0 
0 299 0 
0 275 0 
0 332 0 
0 322 0 
0 340 0 
0 307 0 
0 299 0 
0 298 0 
0 323 0 
0 305 0 
0 330 0 
0 311 0 
0 331 0 
0 271 0 
0 318 1 
0 317 0 
0 309 9 
0 289 0 
0 264 0 
0 245 3 
0 302 0 
0 295 0 
0 343 0 
0 346 0 
0 343 0 
0 339 0 
0 317 0 
0 321 0 
0 332 0 
0 293 0 
0 291 0 
0 264 0 
0 303 0 
0 309 0 
0 344 0 
0 336 0 
0 286 0 
0 276 0 
0 326 0 
0 290 0 
0 301 0 
